ad_id,user_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,publisher_platforms,impressions_min,impressions_max,spend_min,spend_max,currency,age_group,gender,target_ages,target_gender,target_locations,ad_interests,estimated_audience_size_min,estimated_audience_size_max
AD_1774057257,USER_003830,583359,GamingCompany,2025-08-01,2025-08-07,2025-09-09,Discover amazing streaming_services opportunities,Facebook,6396,7105,84,389,USD,18-24,Male,18-24,Male,600XX,"streaming_services,music,real_estate",2037,64710
AD_7208380484,USER_003831,302548,TravelAgency,2025-08-08,2025-08-11,2025-09-08,Discover amazing fashion opportunities,"Facebook,Instagram",7660,8342,65,325,USD,65+,Female,65+,Female,600XX,"retirement_planning,wine,investing,luxury_travel,fashion,credit_cards,budget_travel",9258,48632
AD_2612636056,USER_003832,746137,StreamingService,2025-10-01,2025-10-04,2025-11-11,Discover amazing gaming opportunities,Instagram,861,1482,76,314,USD,25-34,Female,25-34,Female,600XX,"music,gaming,real_estate",8599,45711
AD_6214581774,USER_003833,302548,TravelAgency,2025-07-29,2025-07-31,2025-09-10,Discover amazing university opportunities,Instagram,5615,6625,18,353,USD,65+,Female,65+,Female,330XX,"luxury_travel,travel,budget_travel,fitness,university",5138,18575
AD_8223203255,USER_003834,741474,PoliticalCampaign,2025-09-01,2025-09-05,2025-11-04,Discover amazing credit_cards opportunities,"Facebook,Instagram",6590,8277,33,162,USD,35-44,Female,35-44,Female,100XX,"professional_development,parenting,investing,luxury_cars,wellness,gadgets,cruise_travel,credit_cards",2152,24200
AD_2960117197,USER_003835,583359,GamingCompany,2025-06-29,2025-07-04,2025-09-02,Discover amazing childcare opportunities,Facebook,4455,6355,74,465,USD,25-34,Female,25-34,Female,900XX,"streaming_services,gaming,luxury_brands,luxury_cars,childcare,cooking",2506,22065
AD_9698721329,USER_003836,746137,StreamingService,2025-08-02,2025-08-04,2025-08-17,Discover amazing retirement_planning opportunities,"Facebook,Instagram",512,1279,91,298,USD,55-64,Male,55-64,Male,330XX,"golf,retirement_planning,investing,luxury_cars,gaming,cycling",7688,13573
AD_9949545565,USER_003837,583359,GamingCompany,2025-06-26,2025-07-01,2025-07-19,Discover amazing luxury_cars opportunities,Facebook,2070,3728,73,400,USD,25-34,Male,25-34,Male,600XX,"gaming,streaming_services,luxury_travel,luxury_cars,football,restaurants",1397,25896
AD_4227882570,USER_003838,583359,GamingCompany,2025-09-28,2025-10-04,2025-11-15,Discover amazing gadgets opportunities,Instagram,769,1338,59,505,USD,45-54,Female,45-54,Female,900XX,"investing,professional_development,budget_travel,gadgets,conservative_politics,gaming,fashion,liberal_politics",1357,57919
AD_5910680669,USER_003839,192495,TechCorp,2025-07-26,2025-07-29,2025-09-14,Discover amazing online_shopping opportunities,"Facebook,Instagram",9116,9618,81,232,USD,25-34,Male,25-34,Male,100XX,"online_shopping,streaming_services,real_estate,investing,gaming,tech_news,cryptocurrency,software",4399,75760
AD_5905996345,USER_003840,302548,TravelAgency,2025-09-17,2025-09-20,2025-10-20,Discover amazing wine opportunities,Facebook,7946,8689,31,424,USD,65+,Male,65+,Male,850XX,"golf,wine,luxury_travel,real_estate,basketball,baseball,movies,motorcycles",4765,31989
AD_4649109824,USER_003841,452886,FinanceApp,2025-07-08,2025-07-15,2025-08-11,Discover amazing luxury_cars opportunities,"Facebook,Instagram",7332,7920,35,151,USD,35-44,Male,35-44,Male,850XX,"investing,parenting,real_estate,luxury_cars,fitness,wine",8722,17069
AD_7870055122,USER_003842,746137,StreamingService,2025-09-17,2025-09-19,2025-10-13,Discover amazing online_shopping opportunities,Facebook,4986,5924,77,521,USD,18-24,Male,18-24,Male,600XX,"streaming_services,online_shopping,investing,luxury_travel,tech_news",8702,15417
AD_5214109580,USER_003843,302548,TravelAgency,2025-09-30,2025-10-07,2025-11-21,Discover amazing discount_shopping opportunities,Instagram,3844,4556,79,130,USD,65+,Male,65+,Male,600XX,"travel,retirement_planning,discount_shopping",1189,25464
AD_7882666645,USER_003844,746137,StreamingService,2025-07-14,2025-07-21,2025-08-17,Discover amazing budget_travel opportunities,"Facebook,Instagram",913,2380,84,415,USD,65+,Female,65+,Female,980XX,"wine,golf,budget_travel,home_decor,tech_news",1957,38124
AD_2591294292,USER_003845,746137,StreamingService,2025-08-29,2025-09-03,2025-09-17,Discover amazing retirement_planning opportunities,"Facebook,Instagram",2817,4548,27,491,USD,18-24,Male,18-24,Male,330XX,"online_shopping,fitness,luxury_cars,investing,tech_news,retirement_planning,cooking,credit_cards",5664,65131
AD_1978617132,USER_003846,192495,TechCorp,2025-06-30,2025-07-06,2025-08-30,Discover amazing music opportunities,Facebook,4655,6071,84,513,USD,18-24,Female,18-24,Female,100XX,"music,streaming_services,luxury_brands",6477,53850
AD_3661104446,USER_003847,302548,TravelAgency,2025-09-23,2025-09-27,2025-10-27,Discover amazing electric_vehicles opportunities,Facebook,3922,4806,93,230,USD,55-64,Male,55-64,Male,100XX,"travel,luxury_travel,luxury_travel,luxury_brands,discount_shopping,family_activities,real_estate,electric_vehicles",7399,90165
AD_7823313612,USER_003848,302548,TravelAgency,2025-09-25,2025-09-27,2025-11-09,Discover amazing investing opportunities,Facebook,6012,6966,50,137,USD,55-64,Female,55-64,Female,850XX,"luxury_travel,wine,investing,real_estate",1512,67126
AD_8594932664,USER_003849,192495,TechCorp,2025-08-14,2025-08-19,2025-09-20,Discover amazing online_shopping opportunities,"Facebook,Instagram",7274,9182,35,411,USD,18-24,Female,18-24,Female,770XX,"gaming,online_shopping,investing,luxury_brands",7261,97302
AD_6284982699,USER_003850,302548,TravelAgency,2025-10-08,2025-10-11,2025-12-06,Discover amazing investing opportunities,"Facebook,Instagram",3093,4366,58,141,USD,55-64,Female,55-64,Female,100XX,"travel,wine,investing,real_estate",4530,75225
AD_7196369891,USER_003851,295351,FashionBrand,2025-08-27,2025-09-01,2025-10-07,Discover amazing real_estate opportunities,Instagram,5162,5988,51,228,USD,45-54,Female,45-54,Female,900XX,"real_estate,parenting,real_estate",9705,84516
AD_7586776214,USER_003852,746137,StreamingService,2025-06-26,2025-06-27,2025-07-10,Discover amazing luxury_travel opportunities,Facebook,6149,7545,47,290,USD,18-24,Male,18-24,Male,100XX,"online_shopping,gaming,online_courses,football,music,luxury_travel,university",6453,10933
AD_4566542310,USER_003853,302548,TravelAgency,2025-09-29,2025-10-06,2025-12-02,Discover amazing online_courses opportunities,Facebook,1749,3042,63,142,USD,65+,Male,65+,Male,850XX,"retirement_planning,travel,online_courses",2876,32417
AD_6796198589,USER_003854,252714,FoodDelivery,2025-09-30,2025-10-03,2025-12-02,Discover amazing fitness opportunities,Facebook,1387,2248,72,338,USD,25-34,Male,25-34,Male,600XX,"fitness,music,discount_shopping",9663,93017
AD_6633626113,USER_003855,295351,FashionBrand,2025-06-16,2025-06-18,2025-08-07,Discover amazing investing opportunities,Instagram,5106,6495,29,122,USD,45-54,Male,45-54,Male,900XX,"real_estate,investing,luxury_cars,real_estate,football,adventure_travel",5486,29799
AD_2313898259,USER_003856,746137,StreamingService,2025-09-21,2025-09-23,2025-10-11,Discover amazing discount_shopping opportunities,Facebook,3467,5365,66,483,USD,45-54,Male,45-54,Male,850XX,"real_estate,investing,discount_shopping",5149,24541
AD_8069442827,USER_003857,252714,FoodDelivery,2025-09-09,2025-09-13,2025-10-01,Discover amazing parenting opportunities,Instagram,1209,2297,98,291,USD,35-44,Female,35-44,Female,330XX,"parenting,real_estate,online_courses,wellness,movies,education",7608,90238
AD_4957450429,USER_003858,302548,TravelAgency,2025-06-10,2025-06-14,2025-06-26,Discover amazing luxury_brands opportunities,Instagram,4285,5615,98,317,USD,65+,Female,65+,Female,600XX,"wine,luxury_travel,online_courses,wellness,luxury_brands,motorcycles,movies",2394,54181
AD_3101341178,USER_003859,746137,StreamingService,2025-06-27,2025-07-04,2025-07-19,Discover amazing golf opportunities,Instagram,2340,3033,53,455,USD,65+,Female,65+,Female,330XX,"wine,golf,discount_shopping,wellness,basketball,soccer,gaming,restaurants",3746,89499
AD_1808129018,USER_003860,606599,HealthWellness,2025-06-13,2025-06-17,2025-08-14,Discover amazing retirement_planning opportunities,Facebook,3078,4849,58,298,USD,55-64,Female,55-64,Female,100XX,"retirement_planning,wine,online_courses,wellness,football,yoga,restaurants",6762,80535
AD_4402193107,USER_003861,583359,GamingCompany,2025-09-30,2025-10-01,2025-10-13,Discover amazing luxury_cars opportunities,Instagram,2402,3933,54,430,USD,45-54,Female,45-54,Female,100XX,"real_estate,investing,real_estate,luxury_cars,home_decor,university,theater",7508,46131
AD_8735386148,USER_003862,302548,TravelAgency,2025-08-23,2025-08-25,2025-10-20,Discover amazing online_courses opportunities,Instagram,2975,4380,88,174,USD,65+,Female,65+,Female,100XX,"retirement_planning,luxury_travel,online_courses,home_decor,family_activities",8747,73601
AD_3289167186,USER_003863,192495,TechCorp,2025-07-27,2025-07-28,2025-08-12,Discover amazing streaming_services opportunities,Facebook,6569,7722,72,235,USD,18-24,Female,18-24,Female,900XX,"music,fitness,discount_shopping,wellness,fashion,motorcycles,investing,streaming_services",8779,45556
AD_6166016251,USER_003864,302548,TravelAgency,2025-06-25,2025-06-28,2025-08-12,Discover amazing online_shopping opportunities,Instagram,3286,5131,87,238,USD,65+,Male,65+,Male,980XX,"luxury_travel,golf,budget_travel,beach_destinations,online_shopping,luxury_cars,gadgets,political_activism",4303,60729
AD_8187271654,USER_003865,583359,GamingCompany,2025-09-17,2025-09-22,2025-09-30,Discover amazing retirement_planning opportunities,Facebook,2679,3388,20,169,USD,65+,Male,65+,Male,900XX,"travel,retirement_planning,discount_shopping,tech_news,soccer,computers,childcare,cycling",6487,55289
AD_8257023134,USER_003866,302548,TravelAgency,2025-07-04,2025-07-07,2025-07-29,Discover amazing professional_development opportunities,Facebook,3330,4239,52,278,USD,35-44,Female,35-44,Female,900XX,"professional_development,investing,luxury_travel",5729,31704
AD_4719558078,USER_003867,192495,TechCorp,2025-05-17,2025-05-19,2025-07-15,Discover amazing streaming_services opportunities,Instagram,5038,6219,79,435,USD,25-34,Female,25-34,Female,330XX,"streaming_services,music,real_estate,luxury_travel",2119,66135
AD_2461470723,USER_003868,295351,FashionBrand,2025-07-15,2025-07-18,2025-07-25,Discover amazing real_estate opportunities,Instagram,7030,7892,21,438,USD,35-44,Female,35-44,Female,900XX,"real_estate,professional_development,real_estate,investing,fashion,conservative_politics",4680,78582
AD_3552228254,USER_003869,583359,GamingCompany,2025-07-16,2025-07-19,2025-08-13,Discover amazing software opportunities,"Facebook,Instagram",1457,2244,79,355,USD,45-54,Male,45-54,Male,330XX,"parenting,professional_development,online_courses,gaming,political_activism,software,family_activities",5036,12517
AD_1327898964,USER_003870,770926,SportsGear,2025-09-04,2025-09-05,2025-10-31,Discover amazing parenting opportunities,Facebook,589,1644,100,190,USD,45-54,Female,45-54,Female,900XX,"investing,parenting,investing,real_estate,running",3513,26289
AD_9481188477,USER_003871,302548,TravelAgency,2025-07-05,2025-07-07,2025-08-05,Discover amazing wine opportunities,Instagram,1908,3637,89,155,USD,65+,Male,65+,Male,600XX,"luxury_travel,wine,discount_shopping,basketball,baseball,mental_health,motorcycles,budget_travel",6389,91086
AD_2416904907,USER_003872,746137,StreamingService,2025-09-27,2025-09-30,2025-11-16,Discover amazing investing opportunities,"Facebook,Instagram",3739,4316,46,243,USD,35-44,Male,35-44,Male,770XX,"parenting,professional_development,luxury_travel,investing,tech_news",6129,51014
AD_1489020360,USER_003873,302548,TravelAgency,2025-07-12,2025-07-15,2025-07-26,Discover amazing online_courses opportunities,Instagram,5711,6382,12,86,USD,45-54,Male,45-54,Male,600XX,"investing,real_estate,luxury_travel,luxury_cars,basketball,online_courses,cooking,software",7216,59211
AD_7099335383,USER_003874,302548,TravelAgency,2025-05-18,2025-05-24,2025-06-29,Discover amazing golf opportunities,Facebook,1831,3706,97,284,USD,55-64,Male,55-64,Male,770XX,"luxury_travel,golf,budget_travel,football,restaurants,organic_food,political_activism",5860,89100
AD_6919273473,USER_003875,295351,FashionBrand,2025-08-06,2025-08-11,2025-09-21,Discover amazing parenting opportunities,Instagram,8222,8750,94,520,USD,45-54,Male,45-54,Male,100XX,"parenting,professional_development,luxury_brands",1315,11321
AD_9205080512,USER_003876,295351,FashionBrand,2025-07-22,2025-07-28,2025-08-30,Discover amazing professional_development opportunities,Instagram,2826,4661,69,159,USD,35-44,Male,35-44,Male,850XX,"investing,professional_development,luxury_brands",9122,76664
AD_8899578262,USER_003877,302548,TravelAgency,2025-08-13,2025-08-16,2025-09-02,Discover amazing investing opportunities,Instagram,787,1444,71,170,USD,45-54,Male,45-54,Male,770XX,"investing,professional_development,luxury_travel",7843,27821
AD_5444956252,USER_003878,302548,TravelAgency,2025-09-04,2025-09-11,2025-09-28,Discover amazing travel opportunities,Facebook,2516,4396,51,197,USD,55-64,Male,55-64,Male,100XX,"wine,travel,luxury_cars,luxury_brands",6755,11040
AD_3051649400,USER_003879,295351,FashionBrand,2025-06-09,2025-06-15,2025-08-09,Discover amazing luxury_cars opportunities,Facebook,3961,4668,100,504,USD,45-54,Female,45-54,Female,850XX,"investing,professional_development,budget_travel,mental_health,cryptocurrency,baseball,luxury_cars,movies",3660,13445
AD_3056527212,USER_003880,385006,OnlineRetailer,2025-08-24,2025-08-28,2025-09-28,Discover amazing investing opportunities,Instagram,2725,3875,54,527,USD,45-54,Female,45-54,Female,600XX,"professional_development,investing,luxury_cars,luxury_brands,wellness,nutrition,motorcycles",7431,77096
AD_3772963327,USER_003881,302548,TravelAgency,2025-06-29,2025-07-01,2025-08-15,Discover amazing travel opportunities,"Facebook,Instagram",4453,6272,20,435,USD,55-64,Male,55-64,Male,600XX,"golf,travel,real_estate,luxury_cars,electric_vehicles,soccer,credit_cards,fitness",1954,29094
AD_4878215945,USER_003882,302548,TravelAgency,2025-10-07,2025-10-13,2025-11-09,Discover amazing budget_travel opportunities,Facebook,728,1531,64,195,USD,65+,Male,65+,Male,100XX,"golf,travel,budget_travel,football,wine,retirement_planning",8560,23152
AD_6292705129,USER_003883,385006,OnlineRetailer,2025-08-23,2025-08-24,2025-09-08,Discover amazing online_courses opportunities,Instagram,4585,5927,25,368,USD,65+,Female,65+,Female,900XX,"retirement_planning,wine,online_courses,fashion,basketball",1857,30051
AD_2698512843,USER_003884,583359,GamingCompany,2025-06-04,2025-06-06,2025-07-28,Discover amazing music opportunities,Instagram,6579,8252,12,136,USD,25-34,Female,25-34,Female,850XX,"music,streaming_services,online_courses,restaurants",7034,22631
AD_6892371610,USER_003885,583359,GamingCompany,2025-06-14,2025-06-17,2025-07-24,Discover amazing basketball opportunities,"Facebook,Instagram",3027,3586,98,346,USD,45-54,Male,45-54,Male,770XX,"parenting,professional_development,discount_shopping,gaming,yoga,mental_health,tech_news,basketball",3055,41281
AD_1073500850,USER_003886,295351,FashionBrand,2025-06-29,2025-07-04,2025-07-21,Discover amazing retirement_planning opportunities,Facebook,6232,6951,33,401,USD,45-54,Female,45-54,Female,100XX,"professional_development,investing,luxury_cars,investing,luxury_brands,retirement_planning,political_activism",3859,42173
AD_6178929202,USER_003887,746137,StreamingService,2025-05-18,2025-05-25,2025-07-14,Discover amazing streaming_services opportunities,"Facebook,Instagram",3026,4882,27,469,USD,25-34,Female,25-34,Female,600XX,"streaming_services,online_shopping,online_courses,fashion,cryptocurrency,movies",2111,19069
AD_2310328864,USER_003888,583359,GamingCompany,2025-06-13,2025-06-17,2025-08-02,Discover amazing budget_travel opportunities,"Facebook,Instagram",3994,4533,53,114,USD,45-54,Male,45-54,Male,330XX,"professional_development,investing,budget_travel,gaming,baseball",9310,58197
AD_9826301387,USER_003889,138365,FitnessCenter,2025-08-08,2025-08-14,2025-09-13,Discover amazing online_courses opportunities,"Facebook,Instagram",7563,8666,95,216,USD,45-54,Male,45-54,Male,770XX,"real_estate,parenting,online_courses,basketball",2772,66986
AD_4136815948,USER_003890,746137,StreamingService,2025-09-04,2025-09-10,2025-10-24,Discover amazing gaming opportunities,Facebook,7392,8576,39,461,USD,25-34,Male,25-34,Male,330XX,"fitness,gaming,investing,real_estate,gaming,liberal_politics,supplements,restaurants",4724,56190
AD_8424727680,USER_003891,583359,GamingCompany,2025-08-26,2025-08-28,2025-09-12,Discover amazing real_estate opportunities,Instagram,4279,5526,46,169,USD,35-44,Female,35-44,Female,770XX,"real_estate,professional_development,luxury_cars,real_estate,home_decor,restaurants",9299,96028
AD_1357187384,USER_003892,192495,TechCorp,2025-07-12,2025-07-15,2025-08-11,Discover amazing motorcycles opportunities,"Facebook,Instagram",1816,2512,97,583,USD,25-34,Male,25-34,Male,900XX,"music,streaming_services,discount_shopping,cryptocurrency,movies,motorcycles",8452,86037
